ts_ns,bid,ask,bid_sz,ask_sz,mid,spread,microprice
1756092952550000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092952600000000,113225.53,113518.11,0.02062,0.04259,113371.82,292.58,113320.973753
1756092952650000000,113225.53,113518.11,0.02062,0.04259,113371.82,292.58,113320.973753
1756092952700000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092952750000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092952800000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092952850000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092952900000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092952950000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953000000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953050000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953100000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953150000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953200000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953250000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953300000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953350000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953400000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953450000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953500000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953550000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953600000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953650000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953700000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953750000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953800000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953850000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953900000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092953950000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954000000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954050000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954100000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954150000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954200000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954250000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954300000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954350000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954400000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954450000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954500000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954550000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092954600000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092954650000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092954700000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092954750000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092954800000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092954850000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092954900000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092954950000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092955000000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092955050000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092955100000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092955150000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092955200000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092955250000000,113225.53,113518.12,0.02062,0.59099,113371.825,292.59,113235.394466
1756092955300000000,113225.53,113518.11,0.02062,0.06021,113371.82,292.58,113300.168124
1756092955350000000,113225.53,113518.11,0.02062,0.06021,113371.82,292.58,113300.168124
1756092955400000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955450000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955500000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955550000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955600000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955650000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955700000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955750000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955800000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955850000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955900000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092955950000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092956000000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092956050000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092956100000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092956150000000,113225.53,113518.1,0.02062,0.59099,113371.815,292.57,113235.393791
1756092956200000000,113225.53,113518.08,0.02062,0.34373,113371.805,292.55,113242.086556
1756092956250000000,113225.53,113518.08,0.02062,0.34373,113371.805,292.55,113242.086556
1756092956300000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956350000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956400000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956450000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956500000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956550000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956600000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956650000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956700000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956750000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956800000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956850000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956900000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092956950000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092957000000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092957050000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092957100000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092957150000000,113225.53,113518.07,0.02062,0.59099,113371.8,292.54,113235.39278
1756092957200000000,113225.53,113518.05,0.02062,0.21741,113371.79,292.52,113250.870345
1756092957250000000,113225.53,113518.05,0.02062,0.21741,113371.79,292.52,113250.870345
1756092957300000000,113225.53,113518.03,0.02062,0.04259,113371.78,292.5,113320.947655
1756092957350000000,113225.53,113518.03,0.02062,0.04259,113371.78,292.5,113320.947655
1756092957400000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957450000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957500000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957550000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957600000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957650000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957700000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957750000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957800000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957850000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957900000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092957950000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092958000000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092958050000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092958100000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092958150000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092958200000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092958250000000,113225.53,113518.02,0.02062,0.59099,113371.775,292.49,113235.391094
1756092958300000000,113225.53,113518.01,0.02062,0.04312,113371.77,292.48,113320.147785
1756092958350000000,113225.53,113518.01,0.02062,0.04312,113371.77,292.48,113320.147785
1756092958400000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958450000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958500000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958550000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958600000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958650000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958700000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958750000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958800000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958850000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958900000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092958950000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092959000000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092959050000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092959100000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092959150000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092959200000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092959250000000,113225.53,113518,0.02062,0.59099,113371.765,292.47,113235.39042
1756092959300000000,113225.53,113517.99,0.02062,0.04312,113371.76,292.46,113320.141315
1756092959350000000,113225.53,113517.99,0.02062,0.04312,113371.76,292.46,113320.141315
1756092959400000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959450000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959500000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959550000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959600000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959650000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959700000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959750000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959800000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959850000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959900000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092959950000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092960000000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092960050000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092960100000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092960150000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092960200000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092960250000000,113225.53,113517.98,0.02062,0.59099,113371.755,292.45,113235.389746
1756092960300000000,113225.53,113517.97,0.02062,0.04312,113371.75,292.44,113320.134845
1756092960350000000,113225.53,113517.97,0.02062,0.04312,113371.75,292.44,113320.134845
1756092960400000000,113225.53,113517.96,0.02062,0.59099,113371.745,292.43,113235.389071
1756092960450000000,113225.53,113517.96,0.02062,0.59099,113371.745,292.43,113235.389071
1756092960500000000,113225.53,113517.94,0.02062,0.34373,113371.735,292.41,113242.078632
1756092960550000000,113225.53,113517.94,0.02062,0.34373,113371.735,292.41,113242.078632
1756092960600000000,113225.53,113517.92,0.02062,0.21741,113371.725,292.39,113250.859084
1756092960650000000,113225.53,113517.92,0.02062,0.21741,113371.725,292.39,113250.859084
1756092960700000000,113225.53,113517.9,0.02062,0.04312,113371.715,292.37,113320.1122
1756092960750000000,113225.53,113517.9,0.02062,0.04312,113371.715,292.37,113320.1122
1756092960800000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092960850000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092960900000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092960950000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961000000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961050000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961100000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961150000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961200000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961250000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961300000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961350000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961400000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961450000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961500000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961550000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961600000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961650000000,113225.53,113517.89,0.02062,0.59099,113371.71,292.36,113235.386711
1756092961700000000,113225.53,113517.88,0.02062,0.04312,113371.705,292.35,113320.10573
1756092961750000000,113225.53,113517.88,0.02062,0.04312,113371.705,292.35,113320.10573
1756092961800000000,113225.53,113517.87,0.02062,0.59099,113371.7,292.34,113235.386037
1756092961850000000,113225.53,113517.87,0.02062,0.59099,113371.7,292.34,113235.386037
1756092961900000000,113225.53,113517.87,0.02062,0.59099,113371.7,292.34,113235.386037
1756092961950000000,113225.53,113517.87,0.02062,0.59099,113371.7,292.34,113235.386037
1756092962000000000,113225.53,113517.87,0.02062,0.59099,113371.7,292.34,113235.386037
1756092962050000000,113225.53,113517.87,0.02062,0.59099,113371.7,292.34,113235.386037
1756092962100000000,113225.53,113517.86,0.02062,0.01762,113371.695,292.33,113383.161919
1756092962150000000,113225.53,113517.86,0.02062,0.01762,113371.695,292.33,113383.161919
1756092962200000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962250000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962300000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962350000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962400000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962450000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962500000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962550000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962600000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962650000000,113225.53,113517.85,0.02062,0.59099,113371.69,292.32,113235.385363
1756092962700000000,113225.53,113517.84,0.02062,0.04312,113371.685,292.31,113320.092789
1756092962750000000,113225.53,113517.84,0.02062,0.04312,113371.685,292.31,113320.092789
1756092962800000000,113225.53,113517.82,0.02062,0.04312,113371.675,292.29,113320.086319
1756092962850000000,113225.53,113517.82,0.02062,0.04312,113371.675,292.29,113320.086319
1756092962900000000,113225.53,113517.81,0.02062,0.59099,113371.67,292.28,113235.384014
1756092962950000000,113225.53,113517.81,0.02062,0.59099,113371.67,292.28,113235.384014
1756092963000000000,113225.53,113517.8,0.02062,0.04312,113371.665,292.27,113320.079849
1756092963050000000,113225.53,113517.8,0.02062,0.04312,113371.665,292.27,113320.079849
1756092963100000000,113225.53,113517.79,0.02062,0.59099,113371.66,292.26,113235.38334
1756092963150000000,113225.53,113517.79,0.02062,0.59099,113371.66,292.26,113235.38334
1756092963200000000,113225.53,113517.79,0.02062,0.59099,113371.66,292.26,113235.38334
1756092963250000000,113225.53,113517.79,0.02062,0.59099,113371.66,292.26,113235.38334
1756092963300000000,113225.53,113517.78,0.02062,0.04312,113371.655,292.25,113320.073379
1756092963350000000,113225.53,113517.78,0.02062,0.04312,113371.655,292.25,113320.073379
1756092963400000000,113225.54,113517.77,0.00684,0.59099,113371.655,292.23,113228.883514
1756092963450000000,113225.54,113517.77,0.00684,0.59099,113371.655,292.23,113228.883514
1756092963500000000,113225.55,113517.75,0.02062,0.04312,113371.65,292.2,113320.077204
1756092963550000000,113225.55,113517.75,0.02062,0.04312,113371.65,292.2,113320.077204
1756092963600000000,113225.55,113517.73,0.02062,0.1202,113371.64,292.18,113268.333352
1756092963650000000,113225.55,113517.73,0.02062,0.1202,113371.64,292.18,113268.333352
1756092963700000000,113225.55,113517.72,0.02062,0.59099,113371.635,292.17,113235.400306
1756092963750000000,113225.55,113517.72,0.02062,0.59099,113371.635,292.17,113235.400306
1756092963800000000,113225.55,113517.71,0.02062,0.04211,113371.63,292.16,113321.586015
1756092963850000000,113225.55,113517.71,0.02062,0.04211,113371.63,292.16,113321.586015
1756092963900000000,113225.55,113517.69,0.02062,0.04211,113371.62,292.14,113321.57944
1756092963950000000,113225.55,113517.69,0.02062,0.04211,113371.62,292.14,113321.57944
1756092964000000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964050000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964100000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964150000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964200000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964250000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964300000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964350000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964400000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964450000000,113225.55,113517.68,0.02062,0.59099,113371.615,292.13,113235.398957
1756092964500000000,113225.55,113517.67,0.02062,0.04211,113371.61,292.12,113321.572866
1756092964550000000,113225.55,113517.67,0.02062,0.04211,113371.61,292.12,113321.572866
1756092964600000000,113225.55,113517.66,0.02062,0.59099,113371.605,292.11,113235.398283
1756092964650000000,113225.55,113517.66,0.02062,0.59099,113371.605,292.11,113235.398283
1756092964700000000,113225.55,113517.65,0.02062,0.34373,113371.6,292.1,113242.081088
1756092964750000000,113225.55,113517.65,0.02062,0.34373,113371.6,292.1,113242.081088
1756092964800000000,113225.55,113517.64,0.02062,0.59099,113371.595,292.09,113235.397608
1756092964850000000,113225.55,113517.64,0.02062,0.59099,113371.595,292.09,113235.397608
1756092964900000000,113225.55,113517.64,0.02062,0.59099,113371.595,292.09,113235.397608
1756092964950000000,113225.55,113517.64,0.02062,0.59099,113371.595,292.09,113235.397608
1756092965000000000,113225.55,113517.64,0.02062,0.59099,113371.595,292.09,113235.397608
1756092965050000000,113225.55,113517.64,0.02062,0.59099,113371.595,292.09,113235.397608
1756092965100000000,113225.55,113517.64,0.02062,0.59099,113371.595,292.09,113235.397608
1756092965150000000,113225.55,113517.64,0.02062,0.59099,113371.595,292.09,113235.397608
1756092965200000000,113225.55,113517.63,0.02062,0.01615,113371.59,292.08,113389.343571
1756092965250000000,113225.55,113517.63,0.02062,0.01615,113371.59,292.08,113389.343571
1756092965300000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965350000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965400000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965450000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965500000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965550000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965600000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965650000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965700000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965750000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965800000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965850000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965900000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092965950000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966000000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966050000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966100000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966150000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966200000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966250000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966300000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966350000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966400000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966450000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966500000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966550000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966600000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966650000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966700000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966750000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966800000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966850000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966900000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092966950000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092967000000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092967050000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092967100000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092967150000000,113225.55,113517.62,0.02062,0.59099,113371.585,292.07,113235.396934
1756092967200000000,113225.55,113517.61,0.12072,0.04246,113371.58,292.06,113441.614979
1756092967250000000,113225.55,113517.61,0.12072,0.04246,113371.58,292.06,113441.614979
1756092967300000000,113225.55,113517.6,0.12072,0.59099,113371.575,292.05,113275.087418
1756092967350000000,113225.55,113517.6,0.12072,0.59099,113371.575,292.05,113275.087418
1756092967400000000,113225.55,113517.59,0.12072,0.21741,113371.57,292.04,113329.814835
1756092967450000000,113225.55,113517.59,0.12072,0.21741,113371.57,292.04,113329.814835
1756092967500000000,113225.55,113517.58,0.12072,0.63334,113371.565,292.03,113272.302064
1756092967550000000,113225.55,113517.58,0.12072,0.63334,113371.565,292.03,113272.302064
1756092967600000000,113225.55,113517.57,0.12072,0.21741,113371.56,292.02,113329.807695
1756092967650000000,113225.55,113517.57,0.12072,0.21741,113371.56,292.02,113329.807695
1756092967700000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092967750000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092967800000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092967850000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092967900000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092967950000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092968000000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092968050000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092968100000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092968150000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092968200000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092968250000000,113225.55,113517.56,0.12072,0.59099,113371.555,292.01,113275.080634
1756092968300000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968350000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968400000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968450000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968500000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968550000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968600000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968650000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968700000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968750000000,113225.55,113517.55,0.12072,0.001,113371.55,292,113515.151052
1756092968800000000,113225.55,113517.54,0.02062,0.34373,113371.545,291.99,113242.074863
